id,created_at,original_text,screen_name,author_id,replies,retweet_count,to,hashtags,user_mentions,urls
1083303699248754688,Thu Jan 10 10:05:03 +0000 2019,Happy birthday Governor Aminu Tambuwal @AWTambuwal. Thank you for all you do for the great state of Sokoto and Nigeria. I wish you many more years in good health and service. -AA,atiku,177583133,199,784,,,@AWTambuwal,
1083084175228440579,Wed Jan 09 19:32:44 +0000 2019,"On my visit to Minna, I visited the burnt market during which I met with traders affected in the unfortunate incident.",atiku,177583133,371,933,,,,
1083049464284073984,Wed Jan 09 17:14:49 +0000 2019,"My fellow brothers and sisters, I want to promise you that if you vote PDP we will restore the jobs you lost. You will either get a job or get a business to do. This is a promise I am making on behalf of PDP if you vote for PDP. #PDPNigerRally #BetterNigeria #LGNWA",atiku,177583133,1903,2939,,#PDPNigerRally #BetterNigeria #LGNWA,,
1082359869271916544,Mon Jan 07 19:34:36 +0000 2019,"The attempted coup in Gabon stands condemned. Military rule is an aberration and has no place in Africa. The African Union, in line with its rules, should stand firm on its zero tolerance for forceful alteration of government on the continent. -AA",atiku,177583133,401,1247,,,,
1082319057775443971,Mon Jan 07 16:52:26 +0000 2019,"I feel at home in Kogi State. Ajaokuta, also the two power stations in Kogi and the stadium are legacies of the PDP. Creation of jobs is the priority of the PDP. The abandoned projects of the APC will be completed. #PDPKogiRally",atiku,177583133,885,2071,,#PDPKogiRally,,
1082020382771683333,Sun Jan 06 21:05:36 +0000 2019,"If Daily Trust as an institution or any of its staff is in breach of the law, I recommend that due process be followed and not a resort to the jackboot.",atiku,177583133,144,732,,,,
1082020379189751809,Sun Jan 06 21:05:36 +0000 2019,I have received with concern news of the sealing of Daily Trust corporate headquarters in Abuja. Freedom of the press is the bedrock of our democracy and nothing should be done to compromise it.,atiku,177583133,447,1827,,,,https://www.vanguardngr.com/2019/01/breaking-soldiers-shut-down-daily-trust-offices-in-abuja-borno-arrest-editor-reporter/
1081996521300770817,Sun Jan 06 19:30:47 +0000 2019,"To that Onitsha goat seller who could not sell his goods due to the prevailing bad economy, I say to you that I care. You and all Nigerians are my business. You are my priority. Join me and #LetsGetNigeriaWorkingAgain and I assure you that next Sallah will be better.",atiku,177583133,1972,4787,,#LetsGetNigeriaWorkingAgain,,
1081171048131895297,Fri Jan 04 12:50:39 +0000 2019,For a #betternigeria with visionary leadership that will see our economy &amp; institutions working again we must all take collective action. And this will be done only through our choices. I urge you to go out &amp; collect your Permanent Voter’s Card (PVCs). #LetsGetNigeriaWorkingAgain,atiku,177583133,893,1848,,#betternigeria #LetsGetNigeriaWorkingAgain,,
1080881557592780800,Thu Jan 03 17:40:19 +0000 2019,"I condole with the families & the Air Force over the death of 5 gallant NAF officials in a helicopter crash. May the souls of Fl. Lt. Perowei Jacob, Fl. Lt. Kaltho Kilyofas, Sgt. Auwal Ibrahim, L. Cpl Adamu Nura & Aircraftman Meshack, rest in peace. -AA",atiku,177583133,281,717,,,,https://www.premiumtimesng.com/news/headlines/303955-boko-haram-five-nigerian-air-force-officials-die-in-helicopter-crash.html
